"Step","model_type: resnet - Train/Accuracies","model_type: resnet - Train/Accuracies__MIN","model_type: resnet - Train/Accuracies__MAX"
"154350","0.994462890625","0.993828125","0.9951171875"
"154400","0.99466796875","0.993828125","0.9955078125"
"154450","0.9945800781249999","0.993828125","0.99546875"
"154500","0.9952539062500001","0.9944140625","0.9962109375"
"154550","0.9944921875","0.9935546875","0.9955078125"
"154600","0.994990234375","0.9942578125","0.99578125"
"154650","0.995234375","0.994453125","0.995859375"
"154700","0.99458984375","0.9934375","0.9955859375"
"154750","0.9948046875000001","0.9941015625","0.9954296875"
"154800","0.9942578125","0.99328125","0.9956640625"
"154850","0.9957617187500001","0.9949609375","0.9964453125"
"154900","0.995146484375","0.99453125","0.9959765625"
"154950","0.994580078125","0.9934765625","0.99546875"
"155000","0.996181640625","0.99546875","0.9970703125"
"155050","0.994921875","0.993828125","0.996015625"
"155100","0.99501953125","0.99421875","0.995859375"
"155150","0.9953515625","0.994609375","0.9960546875"
"155200","0.995068359375","0.9941015625","0.996171875"
"155250","0.995322265625","0.99453125","0.996015625"
"155300","0.9942187499999999","0.9933203125","0.99515625"
"155350","0.995166015625","0.99453125","0.99578125"
"155400","0.994853515625","0.993984375","0.995703125"
"155450","0.9943261718749999","0.993671875","0.9950390625"
"155500","0.99453125","0.9937890625","0.995234375"
"155550","0.994658203125","0.99390625","0.9954296875"
"155600","0.9946875000000001","0.9940625","0.9955078125"
"155650","0.995","0.9942578125","0.995859375"
"155700","0.99541015625","0.99453125","0.9963671875"
"155750","0.994404296875","0.9937109375","0.9953515625"
"155800","0.9947753906250001","0.9940234375","0.995390625"
"155850","0.995380859375","0.99453125","0.996015625"
"155900","0.9949218750000001","0.9940234375","0.9959375"
"155950","0.994619140625","0.99390625","0.995390625"
"156000","0.99515625","0.9941796875","0.9958203125"
"156050","0.9942089843749999","0.9933984375","0.9950390625"
"156100","0.995263671875","0.9946484375","0.99625"
"156150","0.9952441406249999","0.9946484375","0.9957421875"
"156200","0.994853515625","0.9940625","0.9955859375"
"156250","0.9948046875000001","0.994140625","0.995703125"
"156300","0.994951171875","0.9940234375","0.9961328125"
"156350","0.994814453125","0.9940234375","0.995390625"
"156400","0.9937207031249999","0.9928515625","0.9948046875"
"156450","0.9939843749999999","0.9931640625","0.9947265625"
"156500","0.9950683593749999","0.994375","0.99578125"
"156550","0.994892578125","0.9940234375","0.9958984375"
"156600","0.9945410156250001","0.9934375","0.995390625"
"156650","0.995068359375","0.9942578125","0.995703125"
"156700","0.994716796875","0.993671875","0.99578125"
"156750","0.9954296875","0.99453125","0.996328125"
"156800","0.99421875","0.9931640625","0.9954296875"
"156850","0.99482421875","0.99390625","0.9957421875"
"156900","0.99537109375","0.9948828125","0.995859375"
"156950","0.9948242187499999","0.993828125","0.995859375"
"157000","0.995390625","0.994765625","0.9961328125"
"157050","0.9950097656250001","0.994140625","0.99609375"
"157100","0.9944921874999999","0.9937890625","0.9952734375"
"157150","0.995146484375","0.9944140625","0.9959765625"
"157200","0.994169921875","0.9930859375","0.9953125"
"157250","0.9945605468750001","0.9934765625","0.9954296875"
"157300","0.9953222656249999","0.994375","0.9962109375"
"157350","0.994296875","0.9934375","0.9951953125"
"157400","0.9947070312499999","0.99390625","0.99546875"
"157450","0.9947851562500001","0.9937109375","0.9957421875"
"157500","0.995078125","0.9940625","0.99609375"
"157550","0.99513671875","0.994296875","0.9958984375"
"157600","0.99455078125","0.993828125","0.99546875"
"157650","0.99525390625","0.99453125","0.9959765625"
"157700","0.9952832031250001","0.9944921875","0.99609375"
"157750","0.994755859375","0.9938671875","0.996015625"
"157800","0.9951953124999999","0.9946875","0.995859375"
"157850","0.994423828125","0.99375","0.99515625"
"157900","0.995087890625","0.99421875","0.9961328125"
"157950","0.994013671875","0.993125","0.995078125"
"158000","0.9955078125","0.99421875","0.9964453125"
"158050","0.9954296874999999","0.9946484375","0.9962109375"
"158100","0.9955175781250001","0.994453125","0.99640625"
"158150","0.9953515625","0.9941796875","0.9965234375"
"158200","0.9948828125","0.9941796875","0.995625"
"158250","0.9952246093750001","0.9944140625","0.9959375"
"158300","0.9954589843749999","0.994921875","0.99625"
"158350","0.99529296875","0.994453125","0.99609375"
"158400","0.995224609375","0.9942578125","0.9961328125"
"158450","0.994677734375","0.9933203125","0.995703125"
"158500","0.9953515625","0.9944140625","0.996171875"
"158550","0.995048828125","0.994296875","0.996015625"
"158600","0.9949902343750001","0.993984375","0.9959375"
"158650","0.994541015625","0.99359375","0.995703125"
"158700","0.995302734375","0.9944921875","0.9962109375"
"158750","0.99513671875","0.9943359375","0.9961328125"
"158800","0.99572265625","0.99515625","0.996171875"
"158850","0.995078125","0.993984375","0.99625"
"158900","0.99521484375","0.994375","0.996171875"
"158950","0.995078125","0.994140625","0.9962890625"
"159000","0.994892578125","0.9939453125","0.99578125"
"159050","0.9947265625","0.9936328125","0.995625"
"159100","0.995107421875","0.9941796875","0.9959765625"
"159150","0.9949804687499999","0.994375","0.995859375"
"159200","0.9947851562500001","0.9939453125","0.99578125"
"159250","0.9946289062500001","0.993984375","0.9954296875"
"159300","0.994912109375","0.9940625","0.9958984375"
"159350","0.995419921875","0.99484375","0.9962109375"
"159400","0.9949218750000001","0.9940234375","0.996171875"
"159450","0.9952929687500001","0.994375","0.99625"
"159500","0.995263671875","0.994296875","0.9962109375"
"159550","0.99458984375","0.9935546875","0.995859375"
"159600","0.9950781249999999","0.99421875","0.9958984375"
"159650","0.9952343750000001","0.9944921875","0.9960546875"
"159700","0.994560546875","0.9933203125","0.9958203125"
"159750","0.9948828125","0.993984375","0.9957421875"
"159800","0.99587890625","0.9953125","0.996328125"
"159850","0.995244140625","0.994609375","0.9962109375"
"159900","0.99564453125","0.9949609375","0.9962109375"
"159950","0.9956347656250001","0.9947265625","0.9964453125"
"160000","0.9948828125","0.9938671875","0.9958203125"
"160050","0.9949999999999999","0.993828125","0.9959765625"
"160100","0.99533203125","0.9943359375","0.996015625"
"160150","0.99484375","0.9937109375","0.9959375"
"160200","0.994873046875","0.993671875","0.9958203125"
"160250","0.99525390625","0.994296875","0.99609375"
"160300","0.9944140625","0.9934375","0.9953515625"
"160350","0.995185546875","0.9941796875","0.996484375"
"160400","0.995146484375","0.994296875","0.9959765625"
"160450","0.99482421875","0.9939453125","0.9955078125"
"160500","0.994716796875","0.9936328125","0.9958984375"
"160550","0.9958105468749999","0.995234375","0.9964453125"
"160600","0.9953320312499999","0.994765625","0.9960546875"
"160650","0.995","0.9941015625","0.9958984375"
"160700","0.995625","0.9951171875","0.9962109375"
"160750","0.995390625","0.994609375","0.9965234375"
"160800","0.995400390625","0.9948046875","0.996171875"
"160850","0.995400390625","0.994609375","0.9962109375"
"160900","0.9952246093749999","0.9944140625","0.995859375"
"160950","0.9947851562500001","0.993984375","0.995546875"
"161000","0.995595703125","0.994921875","0.99640625"
"161050","0.9950390625000001","0.9938671875","0.996171875"
"161100","0.995458984375","0.9949609375","0.9963671875"
"161150","0.995361328125","0.9944921875","0.996171875"
"161200","0.995107421875","0.9942578125","0.9958984375"
"161250","0.9951953125","0.99453125","0.9961328125"
"161300","0.995732421875","0.9951171875","0.996484375"
"161350","0.994951171875","0.9944921875","0.99546875"
"161400","0.99498046875","0.994140625","0.9956640625"
"161450","0.9951953124999999","0.9941015625","0.9962109375"
"161500","0.994833984375","0.9936328125","0.9958984375"
"161550","0.9956640625000001","0.995","0.9962890625"
"161600","0.995322265625","0.99453125","0.996328125"
"161650","0.99548828125","0.9945703125","0.9964453125"
"161700","0.99607421875","0.9951953125","0.9969921875"
"161750","0.995478515625","0.9946484375","0.9962890625"
"161800","0.9947167968749999","0.9937109375","0.9958203125"
"161850","0.9954199218750001","0.9945703125","0.99640625"
"161900","0.996025390625","0.994921875","0.9969921875"
"161950","0.994697265625","0.9934765625","0.9958203125"
"162000","0.995615234375","0.9949609375","0.996328125"
"162050","0.9955664062499999","0.9947265625","0.9966015625"
"162100","0.99490234375","0.99359375","0.996015625"
"162150","0.9945410156250001","0.9940234375","0.9954296875"
"162200","0.995498046875","0.9944921875","0.9965234375"
"162250","0.995107421875","0.99421875","0.99609375"
"162300","0.9947265624999999","0.9941796875","0.99546875"
"162350","0.9952050781249999","0.9944921875","0.995859375"
"162400","0.9958007812499999","0.994921875","0.996640625"
"162450","0.9956835937499999","0.995","0.9964453125"
"162500","0.9950781249999999","0.9938671875","0.996015625"
"162550","0.994560546875","0.9937109375","0.9953515625"
"162600","0.99505859375","0.993984375","0.996328125"
"162650","0.9956640625","0.9948046875","0.9964453125"
"162700","0.9949316406250001","0.99421875","0.9960546875"
"162750","0.995400390625","0.9946875","0.99625"
"162800","0.995400390625","0.994765625","0.9959375"
"162850","0.99541015625","0.9944921875","0.99625"
"162900","0.995068359375","0.9941015625","0.9958203125"
"162950","0.994658203125","0.993359375","0.9959375"
"163000","0.99513671875","0.9943359375","0.995703125"
"163050","0.9962402343750001","0.9958203125","0.9966796875"
"163100","0.9956933593749999","0.9948046875","0.996640625"
"163150","0.9945410156250001","0.9936328125","0.9955078125"
"163200","0.99572265625","0.9948046875","0.996484375"
"163250","0.995966796875","0.99515625","0.9969921875"
"163300","0.99447265625","0.99359375","0.9953125"
"163350","0.994658203125","0.9938671875","0.9954296875"
"163400","0.9953027343749999","0.99453125","0.996015625"
"163450","0.99595703125","0.995","0.9968359375"
"163500","0.9954589843750001","0.99484375","0.996171875"
"163550","0.9950781249999999","0.994296875","0.9957421875"
"163600","0.995361328125","0.994453125","0.99625"
"163650","0.995341796875","0.994453125","0.9961328125"
"163700","0.995498046875","0.9948046875","0.99625"
"163750","0.994833984375","0.9939453125","0.995625"
"163800","0.995595703125","0.9949609375","0.9962109375"
"163850","0.9958203125","0.9951171875","0.9965625"
"163900","0.9950195312500001","0.9938671875","0.99640625"
"163950","0.995361328125","0.99390625","0.9962890625"
"164000","0.99583984375","0.995","0.9966796875"
"164050","0.9951171875","0.993984375","0.9962109375"
"164100","0.9950000000000001","0.9940625","0.9958203125"
"164150","0.99625","0.995390625","0.9970703125"
"164200","0.9955175781250001","0.99484375","0.9962890625"
"164250","0.99513671875","0.994375","0.9960546875"
"164300","0.9955273437500001","0.99484375","0.9962109375"
"164350","0.9953027343749999","0.99421875","0.996171875"
"164400","0.995380859375","0.9942578125","0.9964453125"
"164450","0.99546875","0.9946484375","0.9963671875"
"164500","0.99486328125","0.99359375","0.9959375"
"164550","0.99560546875","0.9946875","0.9966015625"
"164600","0.995810546875","0.9951953125","0.9965234375"
"164650","0.9957031249999999","0.9948046875","0.996953125"
"164700","0.9953417968749999","0.9947265625","0.996015625"
"164750","0.995634765625","0.994609375","0.996484375"
"164800","0.9954492187499999","0.994375","0.9964453125"
"164850","0.995673828125","0.9948828125","0.9964453125"
"164900","0.995595703125","0.9946484375","0.9966015625"
"164950","0.995341796875","0.9940625","0.9965625"
"165000","0.994736328125","0.993828125","0.9955859375"
"165050","0.9954980468750001","0.9948828125","0.9961328125"
"165100","0.994912109375","0.994375","0.9956640625"
"165150","0.996318359375","0.9953515625","0.997421875"
"165200","0.9952343749999999","0.994765625","0.995703125"
"165250","0.994873046875","0.994140625","0.996015625"
"165300","0.994716796875","0.9937109375","0.995859375"
"165350","0.9950878906249999","0.9942578125","0.9961328125"
"165400","0.995361328125","0.9942578125","0.9961328125"
"165450","0.994580078125","0.993671875","0.9955078125"
"165500","0.9955273437499998","0.9944140625","0.9963671875"
"165550","0.995556640625","0.9946484375","0.99640625"
"165600","0.9955859375","0.9946484375","0.9966015625"
"165650","0.9954296874999999","0.99453125","0.9964453125"
"165700","0.99580078125","0.9948828125","0.9966796875"
"165750","0.99537109375","0.994453125","0.99609375"
"165800","0.99572265625","0.9950390625","0.99640625"
"165850","0.9958789062500001","0.995078125","0.9968359375"
"165900","0.9961328125","0.9951171875","0.997109375"
"165950","0.9959765625","0.9951171875","0.9969140625"
"166000","0.996005859375","0.995","0.996953125"
"166050","0.99525390625","0.9946875","0.995859375"
"166100","0.995546875","0.994921875","0.996484375"
"166150","0.99583984375","0.994921875","0.99671875"
"166200","0.9954296874999999","0.9944921875","0.996328125"
"166250","0.995771484375","0.9949609375","0.9966015625"
"166300","0.9957714843750001","0.9950390625","0.9965625"
"166350","0.995712890625","0.995","0.996640625"
"166400","0.9947753906249999","0.993828125","0.995703125"
"166450","0.9951464843750001","0.9944140625","0.9962109375"
"166500","0.9960546874999999","0.9952734375","0.996640625"
"166550","0.995791015625","0.9948828125","0.996875"
"166600","0.99564453125","0.99453125","0.9966015625"
"166650","0.9959570312500001","0.9949609375","0.996875"
"166700","0.995615234375","0.9947265625","0.9966015625"
"166750","0.9949218750000001","0.993984375","0.996171875"
"166800","0.9955078125","0.9947265625","0.99640625"
"166850","0.995263671875","0.9943359375","0.9961328125"
"166900","0.995146484375","0.9943359375","0.9961328125"
"166950","0.9953710937500001","0.994453125","0.99625"
"167000","0.9959277343749999","0.995078125","0.9967578125"
"167050","0.995830078125","0.9948046875","0.996796875"
"167100","0.9957226562499999","0.99515625","0.996484375"
"167150","0.995458984375","0.994375","0.99640625"
"167200","0.9959277343749999","0.994921875","0.9969921875"
"167250","0.9945703124999999","0.9936328125","0.9957421875"
"167300","0.996025390625","0.995390625","0.996484375"
"167350","0.9955859375","0.994765625","0.99640625"
"167400","0.995","0.9942578125","0.9958984375"
"167450","0.995458984375","0.9946875","0.9962109375"
"167500","0.994912109375","0.99421875","0.9956640625"
"167550","0.995341796875","0.9944921875","0.996328125"
"167600","0.995732421875","0.9946875","0.9966796875"
"167650","0.995283203125","0.9941796875","0.996328125"
"167700","0.995625","0.9946484375","0.996484375"
"167750","0.9955859375","0.9948828125","0.9963671875"
"167800","0.9957324218749999","0.9948046875","0.9965625"
"167850","0.9953125","0.9945703125","0.9962109375"
"167900","0.995029296875","0.9940234375","0.9959765625"
"167950","0.995458984375","0.99453125","0.9966015625"
"168000","0.995439453125","0.994609375","0.99640625"
"168050","0.9955371093750001","0.9946484375","0.9965234375"
"168100","0.99501953125","0.993828125","0.996015625"
"168150","0.995400390625","0.994453125","0.9963671875"
"168200","0.996103515625","0.9952734375","0.9970703125"
"168250","0.99546875","0.994609375","0.9965625"
"168300","0.995009765625","0.9941796875","0.9957421875"
"168350","0.995390625","0.9944921875","0.996171875"
"168400","0.995625","0.9948828125","0.99640625"
"168450","0.9952929687500001","0.994296875","0.9965234375"
"168500","0.9950390625000001","0.9937890625","0.9960546875"
"168550","0.995625","0.99484375","0.996328125"
"168600","0.9960546875","0.9951171875","0.996640625"
"168650","0.995556640625","0.994765625","0.996328125"
"168700","0.9956640625000002","0.99484375","0.996796875"
"168750","0.99609375","0.9951953125","0.9970703125"
"168800","0.99544921875","0.9946484375","0.9965234375"
"168850","0.995302734375","0.994453125","0.9962890625"
"168900","0.995615234375","0.99453125","0.9966015625"
"168950","0.995498046875","0.994609375","0.996484375"
"169000","0.9951953125","0.9944921875","0.995859375"
"169050","0.9955859375","0.9943359375","0.996484375"
"169100","0.9954199218750001","0.9943359375","0.9965625"
"169150","0.995029296875","0.9940234375","0.99609375"
"169200","0.99578125","0.99515625","0.9967578125"
"169250","0.995703125","0.995","0.9965625"
"169300","0.995595703125","0.994609375","0.996484375"
"169350","0.995595703125","0.9950390625","0.9962890625"
"169400","0.995263671875","0.994296875","0.9961328125"
"169450","0.9957324218750001","0.99484375","0.996796875"
"169500","0.9955273437500001","0.9945703125","0.9962890625"
"169550","0.9956054687499999","0.9948046875","0.996328125"
"169600","0.9957812500000001","0.99484375","0.9968359375"
"169650","0.9960546875","0.99546875","0.99671875"
"169700","0.9959375","0.9950390625","0.99703125"
"169750","0.995380859375","0.9944140625","0.996328125"
"169800","0.9950390625000001","0.993828125","0.9960546875"
"169850","0.995693359375","0.9948046875","0.9966015625"
"169900","0.9955371093750001","0.994375","0.9968359375"
"169950","0.9957421875000001","0.9949609375","0.9965234375"
"170000","0.995751953125","0.994921875","0.9966796875"
"170050","0.996103515625","0.99515625","0.9969140625"
"170100","0.99546875","0.99453125","0.996328125"
"170150","0.9953222656249999","0.994375","0.9962109375"
"170200","0.9956640625000001","0.9944921875","0.9966015625"
"170250","0.9955078125000001","0.9945703125","0.99640625"
"170300","0.99564453125","0.994765625","0.9966015625"
"170350","0.99541015625","0.994453125","0.9962109375"
"170400","0.9954980468750001","0.994453125","0.996640625"
"170450","0.9957617187500001","0.99484375","0.996640625"
"170500","0.9957421875","0.9948046875","0.9966796875"
"170550","0.995625","0.9942578125","0.996953125"
"170600","0.9956933593749999","0.995078125","0.9962109375"
"170650","0.995595703125","0.9949609375","0.9964453125"
"170700","0.995869140625","0.994921875","0.9968359375"
"170750","0.995400390625","0.994375","0.9963671875"
"170800","0.995810546875","0.9950390625","0.9963671875"
"170850","0.99560546875","0.994609375","0.9965234375"
"170900","0.99599609375","0.9951171875","0.996875"
"170950","0.995810546875","0.9948828125","0.996796875"
"171000","0.996259765625","0.9953515625","0.9971484375"
"171050","0.9958984375","0.9949609375","0.99671875"
"171100","0.99546875","0.994609375","0.99640625"
"171150","0.9961230468749999","0.995390625","0.9967578125"
"171200","0.99625","0.995390625","0.99703125"
"171250","0.9950488281250001","0.9944140625","0.995703125"
"171300","0.995595703125","0.994765625","0.9964453125"
"171350","0.99552734375","0.9948046875","0.9962109375"
"171400","0.994833984375","0.9937109375","0.9955859375"
"171450","0.9958984375000001","0.995","0.9965625"
"171500","0.995576171875","0.994765625","0.9963671875"
"171550","0.9960839843749999","0.9951171875","0.9969921875"
"171600","0.99533203125","0.99453125","0.9962890625"
"171650","0.9964160156249999","0.9952734375","0.9973828125"
"171700","0.9959570312499999","0.995078125","0.996875"
"171750","0.9960156250000001","0.995078125","0.9968359375"
"171800","0.996083984375","0.9951953125","0.9970703125"
"171850","0.995615234375","0.9946484375","0.99625"
"171900","0.996044921875","0.995078125","0.9970703125"
"171950","0.99564453125","0.99484375","0.9964453125"
"172000","0.995986328125","0.9949609375","0.996953125"
"172050","0.996025390625","0.9949609375","0.997109375"
"172100","0.9958203125","0.994921875","0.9967578125"
"172150","0.9957128906249999","0.9948046875","0.9967578125"
"172200","0.9952734374999999","0.9943359375","0.9966015625"
"172250","0.995849609375","0.995","0.9966796875"
"172300","0.995361328125","0.994609375","0.99609375"
"172350","0.9962207031250001","0.995390625","0.996796875"
"172400","0.9961425781250001","0.9950390625","0.9971484375"
"172450","0.9959277343749999","0.99515625","0.996796875"
"172500","0.9955078125","0.9944140625","0.9966015625"
"172550","0.9954394531249999","0.994375","0.9963671875"
"172600","0.9955078125000001","0.9945703125","0.9962890625"
"172650","0.9961523437500002","0.99484375","0.997265625"
"172700","0.99587890625","0.9949609375","0.996875"
"172750","0.99607421875","0.9951171875","0.9971484375"
"172800","0.9961425781250001","0.9953515625","0.9969140625"
"172850","0.99583984375","0.9950390625","0.9967578125"
"172900","0.99544921875","0.9946484375","0.9965234375"
"172950","0.9957421875","0.994921875","0.9967578125"
"173000","0.995615234375","0.9949609375","0.9964453125"
"173050","0.9960253906250001","0.9951171875","0.99703125"
"173100","0.9962500000000001","0.9955078125","0.996953125"
"173150","0.995498046875","0.9944140625","0.9966796875"
"173200","0.9960253906250001","0.995078125","0.996796875"
"173250","0.9960253906250001","0.995","0.99703125"
"173300","0.995458984375","0.994453125","0.9966796875"
"173350","0.9959765625000001","0.9951171875","0.9969140625"
"173400","0.995634765625","0.994765625","0.9968359375"
"173450","0.9957324218749999","0.995234375","0.99625"
"173500","0.995751953125","0.9946875","0.9968359375"
"173550","0.9955273437500001","0.99453125","0.9963671875"
"173600","0.9964843750000001","0.99546875","0.99734375"
"173650","0.9952050781249999","0.994296875","0.9962109375"
"173700","0.995869140625","0.9951171875","0.996875"
"173750","0.995517578125","0.9944140625","0.9965234375"
"173800","0.9963671875000001","0.9956640625","0.9971875"
"173850","0.995166015625","0.993984375","0.9962109375"
"173900","0.996533203125","0.995703125","0.9973046875"
"173950","0.9959374999999999","0.9952734375","0.9967578125"
"174000","0.9959374999999999","0.995390625","0.996640625"
"174050","0.995732421875","0.9948046875","0.996640625"
"174100","0.9956738281249999","0.9946484375","0.99671875"
"174150","0.99673828125","0.996015625","0.9975390625"
"174200","0.996201171875","0.995625","0.996796875"
"174250","0.995869140625","0.9949609375","0.996640625"
"174300","0.9956933593749999","0.99484375","0.99671875"
"174350","0.996083984375","0.995078125","0.996953125"
"174400","0.995478515625","0.994375","0.99671875"
"174450","0.995634765625","0.99453125","0.9966796875"
"174500","0.996103515625","0.9952734375","0.9971875"
"174550","0.9962792968749999","0.99578125","0.9966796875"
"174600","0.9959863281249999","0.9953125","0.9969921875"
"174650","0.99580078125","0.99484375","0.9968359375"
"174700","0.9956738281249999","0.9948046875","0.996796875"
"174750","0.996435546875","0.9957421875","0.9970703125"
"174800","0.99609375","0.995234375","0.996953125"
"174850","0.995634765625","0.9946875","0.9966796875"
"174900","0.995869140625","0.9949609375","0.996953125"
"174950","0.996123046875","0.9955859375","0.9966015625"
"175000","0.995830078125","0.995","0.9966796875"
"175050","0.996259765625","0.9953125","0.99734375"
"175100","0.9958984375","0.9951171875","0.9966796875"
"175150","0.995458984375","0.9942578125","0.9967578125"
"175200","0.995751953125","0.9949609375","0.9966015625"
"175250","0.99509765625","0.9941796875","0.996015625"
"175300","0.99609375","0.9951953125","0.996953125"
"175350","0.99560546875","0.994765625","0.996484375"
"175400","0.9958984375","0.9949609375","0.9967578125"
"175450","0.996240234375","0.9952734375","0.997265625"
"175500","0.99595703125","0.995","0.996953125"
"175550","0.9959374999999999","0.9948828125","0.996953125"
"175600","0.995224609375","0.994140625","0.9960546875"
"175650","0.9962988281249999","0.9951953125","0.9970703125"
"175700","0.9959374999999999","0.9951171875","0.9970703125"
"175750","0.9955468749999999","0.99453125","0.996484375"
"175800","0.996083984375","0.995234375","0.9969921875"
"175850","0.995927734375","0.995","0.996875"
"175900","0.995615234375","0.9945703125","0.9966015625"
"175950","0.995419921875","0.99453125","0.9962890625"
"176000","0.995634765625","0.9947265625","0.9965234375"
"176050","0.995810546875","0.9948828125","0.99671875"
"176100","0.9962890625","0.99546875","0.99703125"
"176150","0.996376953125","0.9954296875","0.9974609375"
"176200","0.995712890625","0.994765625","0.996796875"
"176250","0.996083984375","0.9953515625","0.9967578125"
"176300","0.99669921875","0.9960546875","0.99734375"
"176350","0.99548828125","0.9944921875","0.9964453125"
"176400","0.9959765625","0.995","0.99703125"
"176450","0.9956738281249999","0.9948828125","0.9968359375"
"176500","0.995625","0.9944140625","0.996484375"
"176550","0.9958203125","0.9948828125","0.9967578125"
"176600","0.9959472656249999","0.9948046875","0.9969921875"
"176650","0.9960937499999999","0.995390625","0.9967578125"
"176700","0.996083984375","0.995390625","0.9968359375"
"176750","0.9956445312500001","0.995","0.9965234375"
"176800","0.995703125","0.994765625","0.9963671875"
"176850","0.996201171875","0.99546875","0.9969140625"
"176900","0.9958007812499999","0.9946484375","0.99703125"
"176950","0.995908203125","0.9948828125","0.996953125"
"177000","0.995966796875","0.995","0.9969140625"
"177050","0.99603515625","0.9951953125","0.9969140625"
"177100","0.995888671875","0.995234375","0.99671875"
"177150","0.995615234375","0.994921875","0.99625"
"177200","0.995546875","0.9948046875","0.9962890625"
"177250","0.9965234375","0.995625","0.997734375"
"177300","0.9957324218749999","0.9948828125","0.99671875"
"177350","0.995732421875","0.9948046875","0.9966796875"
"177400","0.9959765625000001","0.99515625","0.9969140625"
"177450","0.9962597656250001","0.9951171875","0.997265625"
"177500","0.9955664062499999","0.9947265625","0.9965625"
"177550","0.996240234375","0.995234375","0.99703125"
"177600","0.995595703125","0.9949609375","0.9962890625"
"177650","0.996484375","0.99546875","0.9974609375"
"177700","0.99583984375","0.99515625","0.9965625"
"177750","0.9962792968749999","0.9955859375","0.9970703125"
"177800","0.99599609375","0.9951953125","0.99671875"
"177850","0.995517578125","0.9948046875","0.9962109375"
"177900","0.99525390625","0.9943359375","0.9962109375"
"177950","0.995625","0.9948828125","0.9965625"
"178000","0.9961621093749999","0.9952734375","0.996796875"
"178050","0.99548828125","0.9946875","0.9960546875"
"178100","0.9959277343749999","0.995078125","0.9968359375"
"178150","0.9962695312500001","0.9953125","0.9971875"
"178200","0.99625","0.9955078125","0.99703125"
"178250","0.9956738281249999","0.9946484375","0.9966015625"
"178300","0.9959863281249999","0.9951953125","0.9967578125"
"178350","0.9955859375","0.9948828125","0.9962890625"
"178400","0.99591796875","0.9949609375","0.996953125"
"178450","0.99609375","0.9953515625","0.996953125"
"178500","0.996064453125","0.9953125","0.996953125"
"178550","0.99654296875","0.9958203125","0.997265625"
"178600","0.995927734375","0.9948828125","0.996796875"
"178650","0.996318359375","0.995703125","0.996875"
"178700","0.9954394531249999","0.9941796875","0.9966796875"
"178750","0.995791015625","0.99484375","0.996484375"
"178800","0.9959863281250001","0.9949609375","0.9969140625"
"178850","0.996142578125","0.9951953125","0.996953125"
"178900","0.9956640625","0.9948046875","0.996640625"
"178950","0.9957324218749999","0.994921875","0.9966796875"
"179000","0.995537109375","0.9944921875","0.996640625"
"179050","0.995615234375","0.99484375","0.9962890625"
"179100","0.995791015625","0.994921875","0.996953125"
"179150","0.995576171875","0.994609375","0.9965234375"
"179200","0.995390625","0.994453125","0.996171875"
"179250","0.9959570312499999","0.9951953125","0.99671875"
"179300","0.996875","0.996171875","0.9975390625"
"179350","0.9961425781250001","0.9952734375","0.99703125"
"179400","0.996376953125","0.995625","0.9970703125"
"179450","0.996044921875","0.9955078125","0.9965625"
"179500","0.995498046875","0.9942578125","0.9965625"
"179550","0.9957324218750001","0.994921875","0.9965234375"
"179600","0.9963085937499999","0.995546875","0.9969921875"
"179650","0.9962109375","0.995390625","0.99703125"
"179700","0.996533203125","0.9956640625","0.997265625"
"179750","0.995078125","0.9941015625","0.99625"
"179800","0.996171875","0.9954296875","0.9970703125"
"179850","0.996240234375","0.99515625","0.9972265625"
"179900","0.996025390625","0.9951171875","0.996875"
"179950","0.995771484375","0.9947265625","0.99703125"
"180000","0.995810546875","0.9946484375","0.996796875"
"180050","0.99607421875","0.995546875","0.99671875"
"180100","0.9964062499999999","0.9958984375","0.996953125"
"180150","0.996171875","0.9953125","0.9969140625"
"180200","0.9960546875","0.9953515625","0.9968359375"
"180250","0.9958203125","0.995","0.996484375"
"180300","0.996142578125","0.9952734375","0.9969921875"
"180350","0.995966796875","0.99484375","0.996953125"
"180400","0.9964453124999999","0.99578125","0.997109375"
"180450","0.996318359375","0.995546875","0.9971484375"
"180500","0.99578125","0.9948046875","0.9966015625"
"180550","0.996298828125","0.9955078125","0.9971484375"
"180600","0.996396484375","0.99546875","0.997421875"
"180650","0.9964257812499999","0.99578125","0.997109375"
"180700","0.995927734375","0.99515625","0.996796875"
"180750","0.99607421875","0.995234375","0.996875"
"180800","0.996298828125","0.99546875","0.9974609375"
"180850","0.9966796875","0.9957421875","0.997578125"
"180900","0.99564453125","0.9945703125","0.9967578125"
"180950","0.99603515625","0.9951953125","0.99671875"
"181000","0.995986328125","0.9951953125","0.9967578125"
"181050","0.9957031249999999","0.994921875","0.9964453125"
"181100","0.9964355468749999","0.9955859375","0.9972265625"
"181150","0.9957812500000001","0.994609375","0.99703125"
"181200","0.99623046875","0.99515625","0.9970703125"
"181250","0.9960742187500001","0.99484375","0.997109375"
"181300","0.99576171875","0.9951171875","0.9966796875"
"181350","0.9961718749999999","0.99515625","0.9973828125"
"181400","0.9963183593750001","0.9953125","0.9973828125"
"181450","0.995986328125","0.995234375","0.99703125"
"181500","0.995595703125","0.9944921875","0.9966796875"
"181550","0.9961523437500001","0.99546875","0.9969921875"
"181600","0.996103515625","0.9950390625","0.9969921875"
"181650","0.995380859375","0.9943359375","0.9964453125"
"181700","0.995517578125","0.994765625","0.9965234375"
