"Step","skilled-sweep-3 - Train/Accuracies final ","skilled-sweep-3 - Train/Accuracies final __MIN","skilled-sweep-3 - Train/Accuracies final __MAX","playful-sweep-2 - Train/Accuracies final ","playful-sweep-2 - Train/Accuracies final __MIN","playful-sweep-2 - Train/Accuracies final __MAX","prime-sweep-1 - Train/Accuracies final ","prime-sweep-1 - Train/Accuracies final __MIN","prime-sweep-1 - Train/Accuracies final __MAX"
"49361","0.546875","0.546875","0.546875","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625"
"49406","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"49455","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"49481","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.625","0.625","0.625"
"49490","0.5","0.5","0.5","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125"
"49495","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.40625","0.40625","0.40625"
"49527","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"49533","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625"
"49549","0.515625","0.515625","0.515625","0.359375","0.359375","0.359375","0.453125","0.453125","0.453125"
"49569","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.625","0.625","0.625"
"49575","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125"
"49611","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"49633","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"49654","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.375","0.375","0.375"
"49675","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"49700","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"49701","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.609375","0.609375","0.609375"
"49721","0.375","0.375","0.375","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375"
"49724","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"49725","0.546875","0.546875","0.546875","0.625","0.625","0.625","0.53125","0.53125","0.53125"
"49726","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.609375","0.609375","0.609375"
"49776","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125"
"49791","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"49813","0.4375","0.4375","0.4375","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875"
"49842","0.390625","0.390625","0.390625","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"49846","0.5","0.5","0.5","0.5","0.5","0.5","0.59375","0.59375","0.59375"
"49860","0.375","0.375","0.375","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"49914","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875"
"49939","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"49942","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"49953","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"49959","0.671875","0.671875","0.671875","0.609375","0.609375","0.609375","0.53125","0.53125","0.53125"
"49968","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"49979","0.421875","0.421875","0.421875","0.375","0.375","0.375","0.421875","0.421875","0.421875"
"49983","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375"
"49992","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125"
"50020","0.4375","0.4375","0.4375","0.375","0.375","0.375","0.4375","0.4375","0.4375"
"50044","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"50052","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"50074","0.46875","0.46875","0.46875","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"50084","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"50090","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125"
"50111","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"50120","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"50127","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.640625","0.640625","0.640625"
"50150","0.609375","0.609375","0.609375","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"50200","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.40625","0.40625","0.40625"
"50204","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625"
"50225","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"50245","0.5","0.5","0.5","0.625","0.625","0.625","0.46875","0.46875","0.46875"
"50264","0.625","0.625","0.625","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"50281","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"50305","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875"
"50342","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"50355","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875","0.5","0.5","0.5"
"50357","0.65625","0.65625","0.65625","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625"
"50373","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"50385","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"50394","0.5","0.5","0.5","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"50399","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"50409","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"50422","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
"50430","0.46875","0.46875","0.46875","0.625","0.625","0.625","0.46875","0.46875","0.46875"
"50439","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"50442","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"50538","0.5","0.5","0.5","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"50573","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"50580","0.5","0.5","0.5","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"50582","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"50601","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625"
"50620","0.5","0.5","0.5","0.5","0.5","0.5","0.421875","0.421875","0.421875"
"50621","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"50639","0.546875","0.546875","0.546875","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125"
"50674","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"50676","0.609375","0.609375","0.609375","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"50705","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"50721","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.625","0.625","0.625"
"50733","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"50741","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"50764","0.328125","0.328125","0.328125","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"50805","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"50841","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375"
"50868","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.53125","0.53125","0.53125"
"50880","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"50888","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375"
"50899","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"50913","0.53125","0.53125","0.53125","0.359375","0.359375","0.359375","0.421875","0.421875","0.421875"
"50915","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875"
"50950","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"50979","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"51000","0.578125","0.578125","0.578125","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"51005","0.4375","0.4375","0.4375","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"51030","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125","0.5","0.5","0.5"
"51080","0.625","0.625","0.625","0.671875","0.671875","0.671875","0.59375","0.59375","0.59375"
"51105","0.453125","0.453125","0.453125","0.609375","0.609375","0.609375","0.484375","0.484375","0.484375"
"51153","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125"
"51178","0.328125","0.328125","0.328125","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"51193","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"51220","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"51248","0.4375","0.4375","0.4375","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"51250","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"51251","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"51288","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"51307","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375"
"51349","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625"
"51352","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.40625","0.40625","0.40625"
"51368","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875","0.40625","0.40625","0.40625"
"51378","0.5","0.5","0.5","0.609375","0.609375","0.609375","0.53125","0.53125","0.53125"
"51398","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"51411","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.40625","0.40625","0.40625"
"51428","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125"
"51438","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875"
"51458","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375"
"51463","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875"
"51465","0.375","0.375","0.375","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"51485","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"51573","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"51584","0.421875","0.421875","0.421875","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"51605","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875"
"51621","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.40625","0.40625","0.40625"
"51631","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"51635","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875"
"51638","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375"
"51644","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625"
"51647","0.515625","0.515625","0.515625","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"51656","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"51677","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125"
"51683","0.609375","0.609375","0.609375","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125"
"51692","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"51715","0.5","0.5","0.5","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375"
"51719","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"51726","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375"
"51751","0.46875","0.46875","0.46875","0.390625","0.390625","0.390625","0.515625","0.515625","0.515625"
"51753","0.59375","0.59375","0.59375","0.5","0.5","0.5","0.5","0.5","0.5"
"51762","0.40625","0.40625","0.40625","0.375","0.375","0.375","0.453125","0.453125","0.453125"
"51800","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"51806","0.359375","0.359375","0.359375","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"51809","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"51830","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875","0.59375","0.59375","0.59375"
"51884","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"51949","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"51974","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"51987","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"52004","0.421875","0.421875","0.421875","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125"
"52007","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"52026","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375","0.625","0.625","0.625"
"52039","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"52052","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"52088","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125"
"52127","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"52130","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375"
"52131","0.578125","0.578125","0.578125","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"52133","0.328125","0.328125","0.328125","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"52180","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"52205","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375"
"52209","0.625","0.625","0.625","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375"
"52231","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125"
"52251","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625","0.40625","0.40625","0.40625"
"52264","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875"
"52310","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875"
"52314","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"52343","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"52365","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"52381","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625"
"52401","0.578125","0.578125","0.578125","0.671875","0.671875","0.671875","0.5","0.5","0.5"
"52422","0.625","0.625","0.625","0.625","0.625","0.625","0.578125","0.578125","0.578125"
"52447","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"52483","0.4375","0.4375","0.4375","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"52513","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"52542","0.515625","0.515625","0.515625","0.390625","0.390625","0.390625","0.40625","0.40625","0.40625"
"52569","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.375","0.375","0.375"
"52579","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.40625","0.40625","0.40625"
"52596","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"52624","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"52626","0.5625","0.5625","0.5625","0.453125","0.453125","0.453125","0.328125","0.328125","0.328125"
"52710","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625"
"52726","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"52742","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125"
"52747","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375"
"52758","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625"
"52769","0.640625","0.640625","0.640625","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875"
"52777","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125","0.609375","0.609375","0.609375"
