"Step","postactivation_production: mlp - Train/Losses","postactivation_production: mlp - Train/Losses__MIN","postactivation_production: mlp - Train/Losses__MAX","postactivation_production: kan - Train/Losses","postactivation_production: kan - Train/Losses__MIN","postactivation_production: kan - Train/Losses__MAX"
"173125","0.0005235999696499978","0.00003233011011616327","0.0015929763903841376","0.0022273650611168705","0.00012970675015822053","0.00902833603322506"
"173194","0.5679173171520233","0.23738640546798706","0.839436948299408","0.6968916058540344","0.2744561731815338","1.111377239227295"
"173235","0.0000036401831238208615","1.8440171345446288e-7","0.000015037743651191704","0.000023156445422500838","0.000007271415597642772","0.0000704167177900672"
"173240","0.00013008259556954727","0.000030708320991834626","0.00028354808455333114","0.0002621086614453816","0.0000893759643076919","0.0004932989249937236"
"173261","0.02081751916897095","0.000059638245147652924","0.14973172545433044","0.040762508811894804","0.0003787611494772136","0.18227018415927887"
"173277","0.7865896105766297","0.5693624019622803","1.0948905944824219","0.9775927923619747","0.38357987999916077","1.4110724925994873"
"173281","0.00901930871574829","0.0007446364033967257","0.020770758390426636","0.05541937577072531","0.008182034827768803","0.1452786922454834"
"173295","0.000526508923652121","0.0000034607630823302316","0.005801806226372719","0.005355470657832484","0.000023008386051515117","0.042161233723163605"
"173300","0.000024313850542512227","9.5366982577616e-7","0.0002169810759369284","0.000049710587973095244","0.0000066606098698684946","0.0001222673454321921"
"173313","1.2575750748316448","1.0420403480529785","1.4230048656463623","1.3458194881677628","0.9130440950393677","1.6438493728637695"
"173336","0.001820622049369073","0.00004946380067849532","0.023293860256671906","0.0008863472212397028","0.00014826012193225324","0.0027188267558813095"
"173337","0.0008124244679493132","0.000017763177311280742","0.004889955278486013","0.0010605789534565702","0.000021239655325189233","0.00559193454682827"
"173357","0.8993538419405619","0.6796859502792358","1.1313180923461914","1.0911310836672783","0.6601170301437378","1.4559414386749268"
"173370","0.2884094685316086","0.14802922308444977","0.7084702253341675","0.3798069544136524","0.12503033876419067","0.6061205863952637"
"173395","0.07109516107011586","0.0003304870333522558","0.49555718898773193","0.14996481814887375","0.002225558739155531","0.7394400835037231"
"173403","0.662379382054011","0.41150346398353577","0.9077086448669434","0.8359910920262337","0.3842843174934387","1.1027861833572388"
"173417","0.09039194447298844","0.01059059239923954","0.17946015298366547","0.19120864296564832","0.007656524423509836","0.36339324712753296"
"173450","0.00012190167593265263","0.000012821441487176344","0.000673858099617064","0.00009698901794763515","0.000053351141104940325","0.0001542922982480377"
"173466","0.0005992058536321565","0.000006800298706366448","0.0032099310774356127","0.00028407908303051954","0.00006709835724905133","0.0006796915549784899"
"173535","0.40054693321386975","0.24570508301258087","0.6176372766494751","0.547715287655592","0.32424303889274597","0.7743028402328491"
"173537","0.00010941357528887844","0.000011573773917916697","0.0009067116770893335","0.00009453010716242716","0.00003683106479002163","0.00018445431487634778"
"173549","0.00011583731732874487","0.000004997390533389989","0.0007925042300485075","0.0003590554988477379","0.00007427770469803363","0.0016772204544395208"
"173558","0.15030450026194256","0.03970993310213089","0.2656853199005127","0.2718661408871412","0.1119275689125061","0.5105936527252197"
"173597","0.01058757349771137","0.0005772127187810838","0.04219070449471474","0.060568427899852395","0.012554649263620377","0.12294410169124603"
"173605","0.5469829718271891","0.2704201638698578","0.7715266942977905","0.7310915216803551","0.2388244867324829","1.1094558238983154"
"173608","0.00006990523243075586","0.000006725932053086581","0.0002266861847601831","0.0008280560350613086","0.00006900761945871636","0.005239236168563366"
"173621","0.9082203547159831","0.6071570515632629","1.2332160472869873","0.9991307184100151","0.5002298951148987","1.399012804031372"
"173622","0.4534448146820068","0.2609374225139618","0.7327722311019897","0.5728118401020765","0.23482127487659454","0.8819893002510071"
"173654","0.9666643381118775","0.7214884757995605","1.217334270477295","1.0273611098527908","0.5388308763504028","1.4163458347320557"
"173669","0.00025279294047019597","0.000013607192158815451","0.0025793779641389847","0.0004376921733637573","0.00021426733292173594","0.0011688459198921919"
"173689","0.5805870036284129","0.3358113169670105","0.8624722957611084","0.7156304959207773","0.21964360773563385","1.1709986925125122"
"173690","0.010045365317879865","0.0002737636095844209","0.03711339086294174","0.030787969182711095","0.000794549472630024","0.11319060623645782"
"173693","0.00022096407507585052","0.000047199711843859404","0.001612520427443087","0.0010789938614834682","0.00009440474241273478","0.004172750283032656"
"173751","0.004893073277708026","0.000008735628398426343","0.07038401812314987","0.010554015356319724","0.0003339965478517115","0.031272903084754944"
"173780","0.0002735949408815941","0.000020454872355912812","0.0006410359055735171","0.0031353699505416444","0.0002030944888247177","0.007296564057469368"
"173854","0.00007013358921691785","5.420264415079146e-7","0.0004430852713994682","0.00021656651733792387","0.00002883619163185358","0.000846695329528302"
"173856","0.024091175547800957","0.0007450617849826813","0.095968097448349","0.06900517537724227","0.0038283318281173706","0.2614312767982483"
"173877","0.0007455137584959933","0.000019901086488971487","0.0027412392664700747","0.06849599051929545","0.00017716229194775224","0.4116484820842743"
"173952","0.005143920167756733","0.00006411521462723613","0.06693035364151001","0.008918036619434133","0.00025329680647701025","0.025859789922833443"
"173958","0.3904276649157206","0.19266074895858765","0.5724141001701355","0.4885035827755928","0.27156734466552734","0.7026376128196716"
"173962","0.04246520013936485","0.00004636391531676054","0.3301699757575989","0.03893587432685308","0.00010523555101826787","0.21342122554779053"
"173964","0.000036894110538317665","0.00000657304008200299","0.00010844500502571464","0.00018415836802887497","0.00002957651304313913","0.0006902364548295736"
"173972","0.07763036700586477","0.018890777602791786","0.21147151291370392","0.16568627464585006","0.023371979594230652","0.38890936970710754"
"173991","1.2233336687088012","0.9428514242172241","1.5880829095840454","1.3260457962751389","1.0158885717391968","1.5554933547973633"
"174045","0.00010729678057638617","0.00001626883022254333","0.0006003980524837971","0.003857215079733578","0.0000644255560473539","0.029493272304534912"
"174046","0.00003154085619219889","0.000009044644684763625","0.00010778011346701533","0.0000645191191779304","0.00002992623376485426","0.00010501747601665556"
"174066","0.00000977256398755344","1.620500711396744e-7","0.00007791452662786469","0.00006517199426525622","0.000006155942173791118","0.0002519057597965002"
"174072","0.5584319829940796","0.36701714992523193","0.7301696538925171","0.7024628892540932","0.4267309904098511","0.9105203747749329"
"174090","0.7120189468065897","0.5308301448822021","0.8992047309875488","0.8995709456503391","0.4407537877559662","1.2034883499145508"
"174112","0.3821298360824585","0.15998968482017517","0.610122561454773","0.47511616721749306","0.12206126749515533","0.8605573773384094"
"174162","0.3315560092528661","0.2086464911699295","0.5068519115447998","0.44192192889750004","0.2010270357131958","0.7553262710571289"
"174192","0.00008944694685245244","0.000015106921637197956","0.0002341158251510933","0.0007792801134201","0.00010897124593611807","0.0034551944117993116"
"174194","0.000043356794534095874","0.0000040437594179820735","0.00013395266432780772","0.0004120515036447614","0.00004439847907633521","0.002437700517475605"
"174196","0.000007856899138876845","1.005826675282151e-7","0.00005386467091739178","0.000020603638631655485","0.000004064244421897456","0.0000667630520183593"
"174211","0.07787618941317002","0.013194127939641476","0.2023434042930603","0.14323344686999917","0.03067784383893013","0.35880953073501587"
"174217","0.2609607219696045","0.1074409931898117","0.5221201777458191","0.38054829463362694","0.1008630096912384","0.5866974592208862"
"174225","0.6318769892056783","0.3076412081718445","0.8892486095428467","0.7886584214866161","0.318460613489151","1.1171934604644775"
"174232","1.0487410267194113","0.8095605373382568","1.2469189167022705","1.2051834091544151","0.8715543150901794","1.4458365440368652"
"174259","0.00012685867413892994","0.000005759160103480099","0.0013240249827504158","0.00017832068351708585","0.000052681207307614386","0.0008111310307867825"
"174265","0.5433352669080098","0.2609897255897522","0.784087598323822","0.6948901042342186","0.42584872245788574","1.1118109226226807"
"174292","0.00018320063912445524","0.0000094191145763034","0.0007338065770454705","0.0013651178360305494","0.00018853145593311638","0.007541683968156576"
"174325","0.000029659886095600996","1.937148823571988e-7","0.0003970104153268039","0.00006383144474852998","0.000002950387852251879","0.00028993553132750094"
"174424","0.000034375278967975946","0.000006172449502628297","0.00014068730524741113","0.00007341506443481194","0.00003316775837447494","0.00015848751354496926"
"174428","0.3824902872244517","0.24307850003242493","0.5472831130027771","0.4633963145315647","0.31327521800994873","0.7565134167671204"
"174429","0.3705773303906123","0.23028790950775146","0.5697384476661682","0.5411826893687248","0.35064390301704407","0.8149473667144775"
"174442","0.5480222165584564","0.37192702293395996","0.7451823949813843","0.6528121419250965","0.3598703444004059","0.8955678939819336"
"174445","0.000007989193755975066","3.948793789732008e-7","0.00006200408097356558","0.000036971454505874135","0.0000036358414945425466","0.0001607434096513316"
"174471","0.0005156900277749325","0.00016339143621735275","0.002155750058591366","0.0037390131183201447","0.0005717944004572928","0.017683114856481552"
"174478","0.000014188424252855232","6.444738573918585e-7","0.0001111265373765491","0.000041777934143283346","0.000003956182808906306","0.00018617199384607375"
"174514","0.000008759238986992084","3.688030005832843e-7","0.000060767233662772924","0.00005127573183472123","0.000006824647243774962","0.0001691691722953692"
"174520","0.0005401141296412485","0.00005510527262231335","0.0018913570092990994","0.004299325602914905","0.00021520446171052754","0.02070443518459797"
"174586","0.5375241935253143","0.40198177099227905","0.7022294998168945","0.6817112416028976","0.37263986468315125","0.9657982587814331"
"174591","0.6383761664231619","0.3073227107524872","1.0322364568710327","0.7573956903070211","0.2473459094762802","1.2545323371887207"
"174633","0.000004778081589407179","2.60770232074492e-8","0.000022773318050894886","0.00002014926550941709","0.000002549939154050662","0.00003620362258516252"
"174687","0.11455061317731936","0.012052253820002079","0.2598915100097656","0.19667298020794988","0.05124932900071144","0.36177700757980347"
"174734","1.27997145652771","1.03084397315979","1.4904327392578125","1.3834498301148415","0.9800606369972229","1.831081748008728"
"174780","0.6135745227336884","0.42456501722335815","0.8282489776611328","0.7775321826338768","0.5418998003005981","1.0998127460479736"
"174812","0.07340231396374293","0.00031535254674963653","0.28293758630752563","0.15411642380058765","0.03370922803878784","0.27946531772613525"
"174825","0.0021299587009707467","0.00014281751646194607","0.018822435289621353","0.005599529591563623","0.0007249771733768284","0.017039917409420013"
"174830","1.0373937010765075","0.7948795557022095","1.353383183479309","1.1392985135316849","0.7959156036376953","1.4654514789581299"
"174841","0.005925359553657472","0.00012990314280614257","0.025262175127863884","0.04169003473361954","0.004980275873094797","0.1058102697134018"
"174847","0.00007847321752099864","0.000005524524567590561","0.0005778184277005494","0.0006063497462491796","0.000029897641070419922","0.0020427408162504435"
"174855","0.000025403376336422905","0.000002147603481716942","0.00010822994954651222","0.00006458514417317929","0.00003084464697167277","0.00010581231617834419"
"174865","0.00009833284784690476","0.000012631418940145522","0.0007044458761811256","0.000556868961211876","0.00007422652561217546","0.0032459546346217394"
"174867","0.4197884658972422","0.3060683012008667","0.5860679149627686","0.6245900075882673","0.23284666240215302","1.1491830348968506"
"174871","0.000048485849523179546","0.000005850475645274855","0.00021705339895561337","0.00018361655611442984","0.000047002820792840794","0.0005161856533959508"
"174873","0.006170363263663603","0.00003264679980929941","0.04276212677359581","0.015394860834931023","0.0003211074508726597","0.03934871777892113"
"174911","0.000018959127133655328","5.2154042862184724e-8","0.00021352278417907655","0.00006673824100289494","0.000014280118193710223","0.00020591689099092036"
"175011","0.00006325120966721443","0.0000070647670327161904","0.0001961748639587313","0.00010038623031505267","0.00004666847235057503","0.00025166000705212355"
"175022","1.1860864202181498","0.9956583380699158","1.4259178638458252","1.3269798308610916","0.7922145128250122","1.6188318729400635"
"175067","0.005288859661959577","0.00003696566272992641","0.07201278954744339","0.002986911105836043","0.00012052428792230785","0.009564000181853771"
"175085","0.8426830649375916","0.5902235507965088","1.1211642026901245","0.9114319905638695","0.5584308505058289","1.1935051679611206"
"175086","0.000005666870033375441","1.825388551424112e-7","0.0000291525630018441","0.00001556372035338427","0.000008834337677399162","0.000023684275220148265"
"175123","0.0003898381100346645","0.00008731680281925946","0.001599266193807125","0.0016995844562188722","0.00034955813316628337","0.007561022415757179"
"175161","0.8778155525525411","0.5509876012802124","1.2067630290985107","1.0654850006103516","0.7040984630584717","1.3288334608078003"
"175178","0.0009598017747824391","0.0000900274608284235","0.005467698909342289","0.004452725817827741","0.00034139814670197666","0.01989635080099106"
"175189","0.00007542909773595359","0.0000038016019061615225","0.0003174861194565892","0.0003234308032915578","0.00005600131771643646","0.001801061793230474"
"175209","0.0065901614492759105","0.00029644666938111186","0.024097036570310593","0.032644526567310095","0.0034492947161197662","0.14894841611385345"
"175213","0.00005051374700997258","0.000006021763510943856","0.0001487043045926839","0.00014479958508673008","0.00004985964551451616","0.00030320847872644663"
"175215","0.0004491319093479736","0.000012108276678191032","0.005340298172086477","0.0005420004381448962","0.00004410701512824744","0.0020368017721921206"
"175236","0.00000847085190684993","2.570437516169477e-7","0.00004722721132566221","0.000022178570702635625","0.000004948976311425213","0.00004018828258267604"
"175239","0.00013771081697389794","0.000014340897905640304","0.0009583341889083385","0.00027732511352951406","0.000059920785133726895","0.0009697659406810999"
"175252","0.8707167545954386","0.5522887110710144","1.1890403032302856","0.9065837040543556","0.5094597339630127","1.22971773147583"
"175254","0.00015543997227117264","0.000023741695258649997","0.0009655808098614216","0.0006608439653064124","0.00009051212691701949","0.0018118604784831405"
"175282","0.00030784097646877246","0.000008811993211566005","0.0021142340265214443","0.0006808806465414818","0.00014554630615748465","0.002106484491378069"
"175323","1.2273643453915914","0.9992284178733826","1.4743287563323975","1.2769425809383392","0.9004806280136108","1.7302591800689697"
"175325","0.0943940012405316","0.01235433854162693","0.19897529482841492","0.1788415564224124","0.04040365293622017","0.3987482488155365"
"175364","1.2704284032185873","1.0150432586669922","1.4518511295318604","1.3986932635307312","1.0792322158813477","1.636207103729248"
"175448","0.007594638627767836","7.15251871952205e-7","0.11304875463247299","0.00010853430785573437","0.000011290812835795805","0.0005246871733106673"
"175462","0.35208915968736015","0.2052597552537918","0.5200238823890686","0.41632547974586487","0.23973920941352844","0.6563931703567505"
"175482","0.048011953787257276","0.007413457613438368","0.122356116771698","0.10944519832264632","0.014316524378955364","0.1852668970823288"
"175493","0.42450296382109326","0.12168045341968536","0.7805015444755554","0.5267399325966835","0.1949794888496399","0.9482318758964539"
"175496","0.07663211108495792","0.011518561281263828","0.21146005392074585","0.1657137731090188","0.047618746757507324","0.3112514019012451"
"175512","0.5007132798433304","0.22681857645511627","0.7587524652481079","0.6065005883574486","0.18672385811805725","0.9417864680290222"
"175535","0.0037679327535443006","0.00026631279615685344","0.014555200934410095","0.02165778211201541","0.0032778086606413126","0.06636780500411987"
"175567","0.003966849533996234","0.0002446056460030377","0.01996113918721676","0.022901155112776905","0.0019138241186738014","0.08472628891468048"
"175572","0.000011209451687932415","5.774195699359552e-8","0.00009475714614382014","0.000017027913315814658","0.0000034104614314856008","0.00004106530832359567"
"175598","0.02376094351250989","0.00038778388989157975","0.07656769454479218","0.058269019893486984","0.0011482281843200326","0.17671218514442444"
"175604","0.8694699088732402","0.5519227385520935","1.1508421897888184","0.9475907683372498","0.5214461088180542","1.2699205875396729"
"175607","0.8176686882972717","0.6118218302726746","1.0548315048217773","0.8983376547694206","0.5027866363525391","1.2226593494415283"
"175622","0.008964098904592295","0.0005360167124308646","0.0664394348859787","0.061997553042601794","0.001970068085938692","0.26111942529678345"
"175636","0.43748045961062115","0.29869186878204346","0.626934826374054","0.5352642070502043","0.20260412991046906","0.9031078815460205"
"175651","0.00014922710761311464","0.00002646333996381145","0.0010636132210493088","0.0008903262478270335","0.00022339278075378388","0.002505233744159341"
"175668","0.0031862445903243497","0.0001880715717561543","0.013624670915305614","0.03611637183348648","0.0020205387845635414","0.17341573536396027"
"175671","0.31736312011877693","0.12049959599971771","0.4771154522895813","0.46663458831608295","0.20333068072795868","0.7565426826477051"
"175676","0.00025133956442005003","0.00004310199074097909","0.0012123949127271771","0.002272271547553828","0.00021025241585448384","0.009919257834553719"
"175690","1.1533053596814473","0.9087792038917542","1.4049955606460571","1.3016761243343353","0.9982353448867798","1.5973515510559082"
"175701","0.017959648588051397","0.00040894048288464546","0.09351253509521484","0.0663864137022756","0.002331006806343794","0.28784477710723877"
"175720","0.001316256827946442","0.000013980310541228391","0.01703043095767498","0.0008013169090190786","0.00010960068175336346","0.0016672802157700062"
"175778","0.002262303441239055","0.0000700863529345952","0.023166989907622337","0.0029924169357400388","0.0008147183107212186","0.007791002281010151"
"175806","0.8336761434872945","0.46810442209243774","1.1556453704833984","0.9615055024623871","0.5543609857559204","1.2557331323623657"
"175831","0.0022455258333745104","0.0001059432397596538","0.02384698949754238","0.009808591537876055","0.0014539945404976606","0.027827132493257523"
"175842","0.47881679932276405","0.25761646032333374","0.6891615390777588","0.524254035204649","0.2584834396839142","0.7787785530090332"
"175881","0.0005180259822130513","0.00007891869609011337","0.0013897897442802787","0.002025245725235436","0.0005733472062274814","0.004397937096655369"
"175897","0.000816215188873078","0.000058217196055920795","0.002289973432198167","0.009568953457346652","0.000548838812392205","0.05142490565776825"
"175938","0.10169989168643952","0.022746674716472626","0.2693190574645996","0.17333575151860714","0.05359770357608795","0.32168567180633545"
"175957","0.00006544807947648224","0.000006908388968440704","0.00027305298135615885","0.000059952206356683746","0.000033764474210329354","0.0001064067764673382"
"175979","0.015591984416823834","0.0002507133758626878","0.07149487733840942","0.07065136858727783","0.008936905302107334","0.32656919956207275"
"176005","0.00011221376662433613","0.000024890714485081844","0.0003559544566087425","0.0002474442408129107","0.000060884405684191734","0.000683306367136538"
"176037","0.00006549448050160814","0.000010141525308426935","0.00016419765597674996","0.000305765932353097","0.00012227953993715346","0.0008218862349167466"
"176038","0.26574051976203916","0.1479664146900177","0.4018250107765198","0.3573691975325346","0.15804286301136017","0.6555380821228027"
"176045","0.00009089951248218616","0.000015451521903742105","0.00045323639642447233","0.0002166740578104509","0.00005417995271272957","0.0004693410301115364"
"176050","0.0006526921943683799","0.00010361558088334277","0.003968643024563789","0.0068270687479525805","0.0004168660379946232","0.03953724354505539"
"176099","0.39458266099294026","0.2507845163345337","0.5356918573379517","0.5309316776692867","0.24727290868759155","0.7863487005233765"
"176112","0.4872030595938365","0.24111345410346985","0.8020268082618713","0.6136108040809631","0.2702283263206482","0.9088423252105713"
"176116","0.0006399893861574431","0.00006161414785310626","0.004637761041522026","0.011308580189506756","0.000351217167917639","0.07870936393737793"
"176123","0.6045912067095439","0.3958963453769684","0.8367911577224731","0.7114109508693218","0.4088292717933655","1.0581997632980347"
"176137","0.000002659274621426751","2.2910502650574927e-7","0.000008401959348702803","0.0000152438994973636","0.00000664198614686029","0.00005828277062391862"
"176151","0.4378654917081197","0.29843124747276306","0.6448659300804138","0.5276582948863506","0.26352354884147644","0.7796628475189209"
"176161","0.4892285664876302","0.29514485597610474","0.7432712316513062","0.5400809869170189","0.19998414814472198","0.8430938124656677"
"176172","0.00006749873191438382","0.000006932607902854215","0.00025904420181177557","0.00011353827630955493","0.00003595873204176314","0.00022158905630931258"
"176176","0.000007851471008279986","4.768363339735515e-7","0.00003331624247948639","0.00003902768457919592","0.0000044814605644205585","0.00012509265798144042"
"176188","0.000005441523899207823","3.073358811889193e-7","0.00004178365270490758","0.000009967344510641851","0.0000022630738385487348","0.000017656187992542982"
"176202","0.025082429801113904","0.0011083419667556882","0.07491295039653778","0.12197794206440449","0.004803589545190334","0.3331010937690735"
"176216","0.0001482407666723399","0.00002068133653665427","0.0005685313371941447","0.0005784710865555098","0.0000730993488105014","0.0026636093389242887"
"176274","0.00006733770278515294","0.00000863097739056684","0.00020649809448514134","0.00015651587409593049","0.00002100327765219845","0.0005531661445274949"
"176355","0.0684127310756594","0.0010682411957532167","0.34242600202560425","0.14223816862795502","0.006375652737915516","0.23647037148475647"
"176360","0.48258026838302615","0.2708846628665924","0.7035498023033142","0.5581298600882292","0.18681897222995758","0.8655563592910767"
"176433","0.016288864713472625","0.0013139868387952447","0.05664520338177681","0.0994515556958504","0.00616642227396369","0.3659753203392029"
"176485","0.000603285164834233","0.000035715253034140915","0.002949233865365386","0.004530685355348396","0.0002421663812128827","0.014635460451245308"
"176486","0.004410194446487973","0.0009323115809820592","0.029270976781845093","0.04376357758883387","0.007479403167963028","0.1357983499765396"
"176498","0.09690852202475071","0.015657838433980942","0.23557700216770172","0.17509635910391808","0.03411924093961716","0.2651287615299225"
"176515","0.00010101473938751345","0.000019642026018118486","0.0005960817798040807","0.0001814406587072881","0.00008513914508512244","0.0003198259510099888"
"176532","0.5851963718732198","0.28440019488334656","0.9005390405654907","0.7933367155492306","0.4120883643627167","0.9921461343765259"
"176536","0.000014460147936764163","2.4586853442087886e-7","0.0000703343830537051","0.000020636823677477878","0.0000022742467535863398","0.000050610753532964736"
"176538","0.000018234884026924193","1.6950059489317937e-7","0.0001438689068891108","0.00001946559893895028","0.0000036171686588204466","0.00004118786091567017"
"176555","0.02044763109103466","0.0005912520573474467","0.08567087352275848","0.0831692204810679","0.004154976457357407","0.3561168909072876"
"176564","0.00012649301982795198","0.000030133454856695607","0.0004040843341499567","0.00025472512970736716","0.00013904235674999654","0.0006787108723074198"
"176581","0.4789049506187439","0.2447374165058136","0.7757415175437927","0.6524378899484873","0.1764412671327591","0.8941875696182251"
"176592","0.3717688222726186","0.2247670590877533","0.5955352187156677","0.4677373804152012","0.19942224025726318","0.7559508681297302"
"176601","0.8653331756591797","0.5712614059448242","1.0651209354400635","0.99551722407341","0.5977190732955933","1.3621737957000732"
"176606","0.009446989271479349","0.00042423687409609556","0.050758637487888336","0.04954105129581876","0.002163328928872943","0.20869624614715576"
"176613","0.8618868708610534","0.674839973449707","1.2118852138519287","1.0623107999563217","0.5825059413909912","1.4398126602172852"
"176675","0.006410811662984391","0.0010379697196185589","0.032688263803720474","0.054961421352345496","0.005715026054531336","0.1700889766216278"
"176677","0.4294425865014394","0.22903785109519958","0.6156525611877441","0.4756114259362221","0.22235223650932312","0.7523215413093567"
"176797","1.2708810885747275","1.0819542407989502","1.5110180377960205","1.4515531957149506","1.1807540655136108","1.7336938381195068"
"176849","0.0000961185591222602","0.000008828480531519745","0.00036014686338603497","0.0005705375733668916","0.00016627254080958664","0.0017265980131924152"
"176855","0.09189484703044097","0.020537445321679115","0.21392399072647095","0.16970917885191739","0.022319192066788673","0.33687904477119446"
"176871","0.000036371258344540064","0.000007863824066589586","0.00009135581058217213","0.0005625718649753253","0.00003282329271314666","0.003587534185498953"
"176889","0.000054530744879836375","0.000010827047844941262","0.00016111033619381487","0.00008497617182001704","0.00002415613562334329","0.00019260632689110935"
"176894","0.0028436032552235702","0.0000061838932197133545","0.030992353335022926","0.004878907506281394","0.00002404324186500162","0.024926573038101196"
"176927","0.4181357781092326","0.26663482189178467","0.5799703598022461","0.5078045129776001","0.2240755558013916","0.8322651386260986"
"176947","1.3591957251230875","1.210452675819397","1.530897855758667","1.413559377193451","1.0164055824279785","1.6755142211914062"
"176986","0.713837464650472","0.5209438800811768","0.8465008735656738","0.8574132472276688","0.4686218500137329","1.2193121910095215"
"177001","0.8348315715789795","0.6106594800949097","1.056275725364685","1.0221523866057396","0.5193967819213867","1.4650311470031738"
"177002","0.40735980272293093","0.12877827882766724","0.7307883501052856","0.579920063726604","0.12008263915777206","0.9856861233711243"
"177037","0.00012497632148248763","0.000013377974028117023","0.0004949040594510734","0.000151570983689453","0.00004621230982593261","0.0003860046563204378"
"177059","0.00030995574064339356","0.000019411698303883895","0.0022696007508784533","0.0004758076329380856","0.0000894579425221309","0.0013246095040813088"
"177064","0.00015603834623713434","0.00001383601647830801","0.00042310520075261593","0.0008854696934577078","0.0001640231057535857","0.0030739931389689445"
"177066","0.000004056309978750505","2.0302815073591773e-7","0.000026662597520044073","0.00004864904929036129","0.000006153918548079673","0.00016713175864424556"
"177074","0.0000062613130978661505","3.7625378013217414e-7","0.000038587146264035255","0.00005352608263820002","0.000014992463547969237","0.00014485552674159408"
"177076","0.0018427443234638001","0.00009389362821821123","0.006455488037317991","0.023717366366327042","0.00046815923997201025","0.0845770314335823"
"177089","1.1369652032852173","0.9597009420394897","1.2993974685668945","1.2829281315207481","0.9761691689491272","1.5234248638153076"
"177097","0.016962526401039214","0.0006286997813731432","0.06240108236670494","0.10981877509038895","0.003338268958032131","0.4471588134765625"
"177104","0.000032244645403049314","4.917376941193652e-7","0.0003411470097489655","0.00022010410327766294","0.000009800935004022904","0.0010351039236411452"
"177107","0.000004304369573067864","2.2537963673130434e-7","0.00003368710167706013","0.000021001648391916206","0.0000018812555708791479","0.00007769761577947065"
"177112","0.00036791672221928213","0.00003281205863459036","0.0016566603444516659","0.00303353099116066","0.00022674868523608893","0.007805287837982178"
"177113","0.000004129676206806229","1.2479713973334583e-7","0.000021724052203353494","0.00002039254786723177","0.000004827900283999043","0.00003627309706644155"
"177117","0.00013301169674377887","0.00002241075344500132","0.0007169116870500147","0.0010266957515341346","0.00008101246203295887","0.006626366637647152"
"177158","0.0001332116822595708","0.000016491281712660566","0.00041708245407789946","0.0003241701169827138","0.00011346357496222481","0.0007096122717484832"
"177176","0.5505924065907796","0.3897351026535034","0.7562785148620605","0.6586375273764133","0.34790971875190735","0.9738393425941467"
"177259","0.6116665561993917","0.35229915380477905","0.9334408640861511","0.7743739411234856","0.33216339349746704","1.1831499338150024"
"177262","0.000010931495237779624","2.421436704480584e-7","0.00010868733079405501","0.000015864060060266638","0.000005306547791406047","0.00003389220728422515"
"177274","1.2690220514933268","1.013853907585144","1.4337929487228394","1.427179142832756","1.0130248069763184","1.7268173694610596"
"177277","0.00018534974360970107","3.110613420176378e-7","0.0025900111068040133","0.0002059950408010991","0.000004082857230969239","0.0006551742553710938"
"177340","0.00003212345303230298","0.00000847481260279892","0.00008528026228304952","0.000080215370417136","0.00003244633262511343","0.0001301784795941785"
"177383","0.494758802652359","0.27980178594589233","0.6691911220550537","0.6229318268597126","0.2806115448474884","0.9900802373886108"
"177387","0.0050917426706291735","0.0006032332312315702","0.013474750332534313","0.06322064326377586","0.005851202178746462","0.22166933119297028"
"177393","0.0000063470456363271905","3.073360801408853e-7","0.00006292727630352601","0.00005137247114817001","0.0000036059864214621484","0.00028471442055888474"
"177400","0.9898914933204651","0.7097635269165039","1.17591392993927","1.0500351712107658","0.8077406287193298","1.3342649936676025"
"177412","1.2111462752024333","1.0510032176971436","1.4815378189086914","1.299706183373928","0.8686895370483398","1.592475414276123"
"177415","0.5643633584181468","0.393457293510437","0.7644761204719543","0.7699496001005173","0.42129039764404297","0.9941686391830444"
"177449","0.000007476621333542729","5.5879340266073996e-8","0.00006752401532139629","0.0003347878758859224","0.00001000498014036566","0.0025123567320406437"
"177454","0.34971678455670674","0.21770963072776794","0.5065914392471313","0.4138021394610405","0.18947595357894897","0.6802417039871216"
"177455","0.000029558575655149373","0.000004995563813281478","0.000054621305025648326","0.00019512121434672736","0.000036941186408512294","0.0005311593413352966"
"177465","0.8140347639719645","0.556342601776123","1.1015136241912842","0.9207733646035194","0.4273335337638855","1.3597941398620605"
"177466","0.008003970001785396","0.000016365680494345725","0.05110214650630951","0.013309525198565098","0.0002169962099287659","0.05091525986790657"
"177499","0.008972843294031918","0.0005889658350497484","0.0334569476544857","0.03304456270416267","0.0028732605278491974","0.1462739109992981"
"177503","0.5125935137271881","0.26201438903808594","0.8304262757301331","0.6270255856215954","0.2126792073249817","1.007021427154541"
"177504","0.005396204593125731","0.00026122649433091283","0.02679705061018467","0.024941962270531803","0.005557873751968145","0.07586628198623657"
"177512","0.0005187348925877207","0.0000484383235743735","0.0013865872751921415","0.006858989108877722","0.0001307897618971765","0.04651313275098801"
"177522","0.0070518548289934795","0.0005078057292848825","0.02114870771765709","0.07659750693710521","0.002367901150137186","0.18181493878364563"
"177531","0.38583429952462517","0.20209379494190216","0.6465325355529785","0.4356037564575672","0.13303974270820618","0.8126798868179321"
"177533","0.0004508301962535673","0.00001717146733426489","0.003752420423552394","0.004452761997526977","0.00032065538107417524","0.029579807072877884"
"177555","0.9423736095428467","0.7137980461120605","1.1156601905822754","1.0300885662436485","0.6414511799812317","1.4222357273101807"
