"Step","postactivation_production: mlp - Train/Accuracy","postactivation_production: mlp - Train/Accuracy__MIN","postactivation_production: mlp - Train/Accuracy__MAX","postactivation_production: kan - Train/Accuracy","postactivation_production: kan - Train/Accuracy__MIN","postactivation_production: kan - Train/Accuracy__MAX"
"84790","0.9520833333333333","0.90625","0.984375","0.869140625","0.75","0.953125"
"84825","0.9864583333333333","0.984375","1","0.984375","0.96875","1"
"84836","0.9197916666666667","0.8125","0.984375","0.841796875","0.71875","0.96875"
"84889","0.8875","0.734375","0.96875","0.833984375","0.71875","0.953125"
"84906","0.9989583333333333","0.984375","1","1","1","1"
"84923","0.9822916666666667","0.953125","1","0.974609375","0.953125","0.984375"
"85007","0.85625","0.765625","0.9375","0.80078125","0.703125","0.890625"
"85061","0.8895833333333333","0.78125","0.953125","0.83984375","0.640625","0.9375"
"85110","0.9989583333333333","0.984375","1","0.994140625","0.984375","1"
"85117","0.9958333333333333","0.984375","1","0.98828125","0.96875","1"
"85120","1","1","1","0.99609375","0.984375","1"
"85152","1","1","1","0.998046875","0.984375","1"
"85160","1","1","1","0.998046875","0.984375","1"
"85162","0.43854166666666666","0.359375","0.5","0.3671875","0.265625","0.5"
"85176","0.88125","0.796875","0.96875","0.828125","0.671875","0.9375"
"85192","0.996875","0.96875","1","0.998046875","0.984375","1"
"85239","0.9875","0.96875","1","0.97265625","0.921875","1"
"85245","0.9145833333333333","0.8125","0.96875","0.865234375","0.75","0.953125"
"85271","0.84375","0.71875","0.890625","0.779296875","0.6875","0.875"
"85273","1","1","1","0.998046875","0.984375","1"
"85288","0.9895833333333334","0.9375","1","0.955078125","0.890625","1"
"85314","0.9958333333333333","0.984375","1","0.974609375","0.875","1"
"85318","0.8989583333333333","0.765625","0.984375","0.81640625","0.65625","0.96875"
"85352","0.328125","0.203125","0.4375","0.322265625","0.203125","0.453125"
"85409","0.984375","0.953125","1","0.921875","0.828125","0.96875"
"85452","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"85578","0.9947916666666666","0.96875","1","0.982421875","0.953125","1"
"85599","0.9791666666666666","0.953125","1","0.966796875","0.953125","0.984375"
"85603","0.9989583333333333","0.984375","1","1","1","1"
"85666","0.9395833333333333","0.890625","0.984375","0.865234375","0.765625","0.921875"
"85692","0.9927083333333333","0.96875","1","1","1","1"
"85719","0.415625","0.34375","0.484375","0.396484375","0.328125","0.515625"
"85754","0.45625","0.328125","0.515625","0.3828125","0.328125","0.46875"
"85761","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"85776","0.7677083333333333","0.6875","0.859375","0.6640625","0.5625","0.78125"
"85796","0.5885416666666666","0.4375","0.671875","0.509765625","0.390625","0.59375"
"85844","0.9958333333333333","0.984375","1","0.978515625","0.953125","1"
"85861","0.9854166666666667","0.9375","1","0.96875","0.890625","1"
"85904","0.6333333333333333","0.5625","0.734375","0.541015625","0.421875","0.640625"
"85968","1","1","1","0.998046875","0.984375","1"
"85986","0.9979166666666667","0.984375","1","1","1","1"
"86004","0.9010416666666666","0.796875","0.96875","0.841796875","0.734375","0.953125"
"86021","1","1","1","0.99609375","0.984375","1"
"86054","0.9416666666666667","0.875","0.984375","0.845703125","0.6875","0.921875"
"86061","0.996875","0.984375","1","1","1","1"
"86083","1","1","1","1","1","1"
"86096","0.9958333333333333","0.96875","1","0.99609375","0.984375","1"
"86099","0.99375","0.984375","1","0.982421875","0.96875","1"
"86108","0.8895833333333333","0.75","0.96875","0.830078125","0.75","0.9375"
"86141","0.359375","0.265625","0.453125","0.28125","0.1875","0.453125"
"86166","0.99375","0.953125","1","0.970703125","0.9375","1"
"86167","0.353125","0.265625","0.421875","0.3125","0.234375","0.390625"
"86170","0.9989583333333333","0.984375","1","0.994140625","0.984375","1"
"86174","0.39375","0.296875","0.5","0.396484375","0.34375","0.453125"
"86193","0.8791666666666667","0.796875","0.921875","0.80859375","0.671875","0.90625"
"86197","0.35104166666666664","0.296875","0.40625","0.3359375","0.203125","0.421875"
"86222","0.9895833333333334","0.96875","1","0.986328125","0.96875","1"
"86249","0.8770833333333333","0.734375","0.984375","0.822265625","0.71875","0.921875"
"86300","0.8177083333333334","0.703125","0.890625","0.755859375","0.59375","0.84375"
"86318","0.953125","0.890625","1","0.90234375","0.796875","0.984375"
"86326","1","1","1","0.998046875","0.984375","1"
"86351","0.9927083333333333","0.96875","1","0.994140625","0.984375","1"
"86380","0.559375","0.5","0.609375","0.4765625","0.390625","0.609375"
"86389","1","1","1","0.998046875","0.984375","1"
"86413","0.9697916666666667","0.953125","0.984375","0.9296875","0.859375","0.953125"
"86452","0.9875","0.96875","1","0.9765625","0.953125","1"
"86455","0.30625","0.1875","0.453125","0.26171875","0.125","0.34375"
"86495","0.984375","0.953125","1","0.966796875","0.890625","0.984375"
"86500","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"86520","1","1","1","0.99609375","0.96875","1"
"86554","0.9958333333333333","0.96875","1","0.99609375","0.984375","1"
"86564","0.5958333333333333","0.453125","0.71875","0.541015625","0.359375","0.75"
"86590","0.6958333333333333","0.546875","0.796875","0.607421875","0.46875","0.703125"
"86599","0.978125","0.921875","1","0.95703125","0.90625","1"
"86625","0.9854166666666667","0.984375","1","0.984375","0.984375","0.984375"
"86705","0.5114583333333333","0.421875","0.609375","0.42578125","0.25","0.546875"
"86716","0.9625","0.90625","0.984375","0.8984375","0.84375","0.953125"
"86777","0.8927083333333333","0.75","0.984375","0.8046875","0.65625","1"
"86785","0.33229166666666665","0.25","0.421875","0.3203125","0.25","0.40625"
"86810","0.9083333333333333","0.765625","0.984375","0.81640625","0.609375","0.984375"
"86818","1","1","1","1","1","1"
"86848","0.9635416666666666","0.921875","1","0.919921875","0.859375","0.96875"
"86851","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"86853","0.6822916666666666","0.53125","0.78125","0.634765625","0.53125","0.796875"
"86858","0.6916666666666667","0.59375","0.765625","0.642578125","0.53125","0.75"
"86881","0.3802083333333333","0.296875","0.484375","0.376953125","0.296875","0.484375"
"86899","0.8979166666666667","0.6875","0.96875","0.833984375","0.625","0.96875"
"86921","0.871875","0.640625","0.96875","0.802734375","0.65625","0.9375"
"86925","0.31979166666666664","0.265625","0.375","0.26953125","0.171875","0.375"
"86929","0.840625","0.75","0.90625","0.78515625","0.6875","0.890625"
"86956","0.9947916666666666","0.984375","1","0.98828125","0.984375","1"
"86961","0.9052083333333333","0.78125","0.984375","0.857421875","0.6875","0.984375"
"86994","0.9989583333333333","0.984375","1","0.9921875","0.953125","1"
"87000","0.9916666666666667","0.96875","1","0.958984375","0.859375","1"
"87006","0.959375","0.890625","0.984375","0.888671875","0.828125","0.953125"
"87015","0.9979166666666667","0.96875","1","0.998046875","0.984375","1"
"87029","0.9989583333333333","0.984375","1","0.994140625","0.984375","1"
"87057","0.96875","0.9375","1","0.896484375","0.765625","0.96875"
"87063","1","1","1","1","1","1"
"87092","0.996875","0.984375","1","0.984375","0.96875","1"
"87122","0.8625","0.75","0.953125","0.80859375","0.703125","0.90625"
"87129","0.9947916666666666","0.984375","1","0.9921875","0.984375","1"
"87147","1","1","1","1","1","1"
"87151","0.996875","0.984375","1","0.99609375","0.984375","1"
"87154","1","1","1","1","1","1"
"87155","0.59375","0.5","0.75","0.4609375","0.375","0.59375"
"87174","0.321875","0.25","0.390625","0.30859375","0.234375","0.4375"
"87251","0.921875","0.8125","0.953125","0.8515625","0.75","0.9375"
"87260","1","1","1","1","1","1"
"87292","0.6572916666666667","0.578125","0.71875","0.642578125","0.515625","0.71875"
"87293","0.4708333333333333","0.359375","0.5625","0.427734375","0.265625","0.53125"
"87298","0.403125","0.296875","0.46875","0.349609375","0.265625","0.453125"
"87301","0.9875","0.953125","1","0.95703125","0.875","0.984375"
"87306","0.29375","0.171875","0.40625","0.28125","0.171875","0.375"
"87317","0.5479166666666667","0.46875","0.59375","0.458984375","0.359375","0.59375"
"87318","0.70625","0.609375","0.78125","0.587890625","0.453125","0.71875"
"87321","0.9947916666666666","0.984375","1","0.994140625","0.984375","1"
"87362","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"87395","0.9989583333333333","0.984375","1","1","1","1"
"87402","0.9947916666666666","0.984375","1","0.98828125","0.96875","1"
"87425","0.6427083333333333","0.53125","0.78125","0.54296875","0.375","0.765625"
"87429","1","1","1","1","1","1"
"87459","1","1","1","0.99609375","0.984375","1"
"87502","0.9979166666666667","0.984375","1","0.994140625","0.984375","1"
"87503","1","1","1","0.998046875","0.984375","1"
"87512","0.9927083333333333","0.96875","1","0.9765625","0.9375","1"
"87522","0.96875","0.9375","1","0.912109375","0.8125","1"
"87536","0.8916666666666667","0.6875","0.953125","0.833984375","0.671875","0.984375"
"87538","0.9322916666666666","0.859375","1","0.859375","0.75","0.953125"
"87583","0.7072916666666667","0.609375","0.828125","0.642578125","0.53125","0.84375"
"87605","0.996875","0.984375","1","0.994140625","0.984375","1"
"87611","0.36041666666666666","0.28125","0.46875","0.361328125","0.1875","0.46875"
"87684","0.95625","0.90625","1","0.87890625","0.8125","0.953125"
"87709","0.9989583333333333","0.984375","1","0.994140625","0.984375","1"
"87732","0.9927083333333333","0.953125","1","0.970703125","0.890625","1"
"87733","0.8614583333333333","0.71875","0.953125","0.83984375","0.703125","0.96875"
"87741","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"87745","0.996875","0.984375","1","0.99609375","0.984375","1"
"87746","0.6677083333333333","0.59375","0.734375","0.62109375","0.5","0.71875"
"87749","0.9885416666666667","0.96875","1","0.984375","0.96875","1"
"87774","0.9958333333333333","0.984375","1","0.990234375","0.96875","1"
"87801","0.5520833333333334","0.421875","0.65625","0.494140625","0.40625","0.640625"
"87806","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"87812","0.9958333333333333","0.96875","1","0.984375","0.953125","1"
"87824","0.346875","0.25","0.421875","0.318359375","0.234375","0.4375"
"87843","0.9979166666666667","0.984375","1","0.99609375","0.984375","1"
"87872","0.9989583333333333","0.984375","1","0.986328125","0.953125","1"
"87911","0.4583333333333333","0.3125","0.53125","0.390625","0.25","0.484375"
"87914","0.9927083333333333","0.984375","1","0.986328125","0.984375","1"
"87966","1","1","1","0.9921875","0.953125","1"
"88042","0.9979166666666667","0.984375","1","0.9921875","0.96875","1"
"88084","0.9989583333333333","0.984375","1","1","1","1"
"88104","0.9833333333333333","0.9375","1","0.951171875","0.859375","0.984375"
"88116","1","1","1","1","1","1"
"88118","0.996875","0.984375","1","0.9765625","0.9375","1"
"88120","0.9489583333333333","0.859375","1","0.87109375","0.71875","0.984375"
"88132","0.9239583333333333","0.796875","1","0.845703125","0.625","0.984375"
"88163","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"88169","0.9947916666666666","0.96875","1","0.98828125","0.96875","1"
"88173","0.9020833333333333","0.765625","0.96875","0.818359375","0.71875","0.9375"
"88177","0.5114583333333333","0.40625","0.640625","0.443359375","0.359375","0.546875"
"88223","0.9625","0.890625","1","0.951171875","0.90625","0.984375"
"88234","0.45416666666666666","0.359375","0.546875","0.40625","0.34375","0.453125"
"88240","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"88253","0.9864583333333333","0.9375","1","0.9765625","0.9375","1"
"88265","0.98125","0.96875","1","0.966796875","0.9375","0.984375"
"88267","0.9270833333333334","0.828125","1","0.89453125","0.796875","0.984375"
"88274","0.9989583333333333","0.984375","1","1","1","1"
"88291","0.8927083333333333","0.75","1","0.787109375","0.609375","0.9375"
"88294","0.590625","0.484375","0.71875","0.529296875","0.34375","0.65625"
"88298","0.9854166666666667","0.96875","1","0.96484375","0.84375","1"
"88304","0.9958333333333333","0.984375","1","0.9921875","0.984375","1"
"88319","0.60625","0.515625","0.6875","0.572265625","0.421875","0.734375"
"88323","0.9989583333333333","0.984375","1","1","1","1"
"88329","0.9822916666666667","0.953125","1","0.96875","0.921875","1"
"88340","0.47604166666666664","0.40625","0.5625","0.427734375","0.3125","0.578125"
"88367","0.996875","0.984375","1","0.98828125","0.953125","1"
"88380","0.990625","0.953125","1","0.98828125","0.96875","1"
"88393","0.89375","0.75","0.96875","0.822265625","0.703125","0.953125"
"88399","0.915625","0.765625","1","0.8359375","0.671875","0.984375"
"88444","0.9125","0.796875","1","0.828125","0.6875","0.9375"
"88494","0.99375","0.96875","1","0.98046875","0.96875","1"
"88496","0.403125","0.328125","0.453125","0.365234375","0.28125","0.421875"
"88536","0.684375","0.578125","0.78125","0.65625","0.546875","0.75"
"88619","1","1","1","0.998046875","0.984375","1"
"88624","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"88626","0.4510416666666667","0.40625","0.5625","0.4140625","0.296875","0.53125"
"88641","0.96875","0.90625","1","0.95703125","0.90625","0.984375"
"88642","1","1","1","1","1","1"
"88644","0.5635416666666667","0.46875","0.671875","0.45703125","0.328125","0.640625"
"88667","0.9979166666666667","0.984375","1","1","1","1"
"88714","0.9958333333333333","0.96875","1","0.998046875","0.984375","1"
"88740","0.28958333333333336","0.171875","0.375","0.26953125","0.171875","0.375"
"88749","0.9947916666666666","0.96875","1","0.9921875","0.984375","1"
"88753","1","1","1","0.9921875","0.96875","1"
"88760","0.9989583333333333","0.984375","1","0.99609375","0.96875","1"
"88793","0.5875","0.515625","0.71875","0.537109375","0.4375","0.71875"
"88825","0.48541666666666666","0.40625","0.546875","0.384765625","0.296875","0.484375"
"88863","0.8677083333333333","0.796875","0.90625","0.826171875","0.6875","0.953125"
"88868","1","1","1","1","1","1"
"88882","0.9364583333333333","0.828125","1","0.853515625","0.703125","1"
"88887","0.459375","0.359375","0.53125","0.435546875","0.359375","0.578125"
"88917","0.9979166666666667","0.984375","1","1","1","1"
"88932","1","1","1","1","1","1"
"88941","0.99375","0.984375","1","0.98828125","0.984375","1"
"89008","0.4375","0.296875","0.546875","0.359375","0.28125","0.46875"
"89022","0.9989583333333333","0.984375","1","0.9921875","0.984375","1"
"89057","0.9770833333333333","0.9375","1","0.955078125","0.828125","0.984375"
"89077","0.9697916666666667","0.9375","1","0.919921875","0.859375","0.984375"
"89081","0.5614583333333333","0.390625","0.671875","0.5078125","0.390625","0.625"
"89084","0.9927083333333333","0.984375","1","0.986328125","0.953125","1"
"89094","0.515625","0.46875","0.546875","0.458984375","0.3125","0.5625"
"89101","0.3854166666666667","0.296875","0.46875","0.37109375","0.28125","0.546875"
"89108","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"89116","0.95","0.90625","1","0.892578125","0.796875","0.984375"
"89122","0.9989583333333333","0.984375","1","0.98828125","0.96875","1"
"89161","0.665625","0.5625","0.796875","0.634765625","0.484375","0.765625"
"89165","0.9864583333333333","0.96875","1","0.953125","0.90625","0.984375"
"89167","0.9822916666666667","0.953125","1","0.966796875","0.90625","1"
"89225","0.996875","0.984375","1","0.970703125","0.90625","1"
"89240","0.990625","0.953125","1","0.98046875","0.953125","1"
"89274","0.6583333333333333","0.515625","0.765625","0.6015625","0.46875","0.734375"
"89328","0.9958333333333333","0.984375","1","0.98046875","0.953125","1"
"89351","0.990625","0.953125","1","0.95703125","0.90625","1"
"89372","0.39166666666666666","0.3125","0.5","0.3828125","0.296875","0.46875"
"89380","0.46979166666666666","0.390625","0.59375","0.396484375","0.296875","0.46875"
"89404","0.9604166666666667","0.90625","0.984375","0.921875","0.796875","1"
"89413","0.9958333333333333","0.984375","1","0.990234375","0.96875","1"
"89435","0.6875","0.59375","0.796875","0.64453125","0.578125","0.75"
"89436","0.31979166666666664","0.25","0.40625","0.228515625","0.125","0.296875"
"89437","0.8875","0.796875","0.921875","0.84375","0.75","0.9375"
"89464","0.8208333333333333","0.75","0.921875","0.75","0.578125","0.875"
"89483","0.990625","0.96875","1","0.990234375","0.984375","1"
"89494","0.9875","0.984375","1","0.982421875","0.96875","1"
"89500","0.9979166666666667","0.984375","1","0.99609375","0.984375","1"
"89502","0.9979166666666667","0.984375","1","0.9921875","0.96875","1"
