"Step","postactivation_production: kan - Train/Losses_every_step","postactivation_production: kan - Train/Losses_every_step__MIN","postactivation_production: kan - Train/Losses_every_step__MAX","postactivation_production: mlp - Train/Losses_every_step","postactivation_production: mlp - Train/Losses_every_step__MIN","postactivation_production: mlp - Train/Losses_every_step__MAX"
"371","2.4286718368530273","2.4286718368530273","2.4286718368530273","2.280748724937439","2.1725211143493652","2.3196334838867188"
"376","","","","2.177091360092163","2.177091360092163","2.177091360092163"
"377","","","","2.1851956844329834","2.1851956844329834","2.1851956844329834"
"381","2.2721524238586426","2.2721524238586426","2.2721524238586426","2.2478758692741394","2.1197822093963623","2.303493022918701"
"388","2.2633519172668457","2.2633519172668457","2.2633519172668457","2.238740384578705","2.14369797706604","2.3072853088378906"
"389","","","","2.209712266921997","2.209712266921997","2.209712266921997"
"391","","","","1.6708028316497803","1.6708028316497803","1.6708028316497803"
"392","","","","2.234860420227051","2.234860420227051","2.234860420227051"
"394","","","","2.155447006225586","2.155447006225586","2.155447006225586"
"396","2.3144595623016357","2.3144595623016357","2.3144595623016357","2.1662159264087677","1.9226733446121216","2.3022265434265137"
"400","","","","1.5637067556381226","1.5637067556381226","1.5637067556381226"
"403","","","","2.2096564769744873","2.2096564769744873","2.2096564769744873"
"404","2.0206761360168457","2.0206761360168457","2.0206761360168457","1.89192533493042","1.348834753036499","2.270848035812378"
"405","","","","1.4001103639602661","1.4001103639602661","1.4001103639602661"
"406","","","","2.196098804473877","2.196098804473877","2.196098804473877"
"408","","","","0.921506941318512","0.921506941318512","0.921506941318512"
"409","","","","2.1229991912841797","2.1229991912841797","2.1229991912841797"
"410","","","","2.1953835487365723","2.1953835487365723","2.1953835487365723"
"413","2.3594093322753906","2.3594093322753906","2.3594093322753906","2.2968868613243103","2.2450449466705322","2.3479936122894287"
"423","","","","2.300039768218994","2.300039768218994","2.300039768218994"
"424","2.2842962741851807","2.2842962741851807","2.2842962741851807","2.518644332885742","2.1547322273254395","2.7998695373535156"
"425","","","","2.168839693069458","2.168839693069458","2.168839693069458"
"426","","","","1.0517441034317017","1.0517441034317017","1.0517441034317017"
"427","","","","1.46366286277771","1.46366286277771","1.46366286277771"
